date,t,cp_location,cp_location_norm,cp_score
2014-06-19,1143,1123.4995430288855,0.9285931891006927,0.9127889463760328
2014-06-20,1144,1130.5704063812925,0.6395044580336898,0.8156972507473237
2014-06-23,1145,1136.1365551004146,0.4220688047421607,0.7973659211766428
2014-06-24,1146,1136.229680840417,0.46525329331348075,0.7820059692945857
2014-06-25,1147,1136.0210609088165,0.5228066233896914,0.7614761263354801
2014-06-26,1148,1136.1082700577192,0.5662728543943233,0.8356333747514636
2014-06-27,1149,1138.5163119005495,0.4992232428309784,0.9691346648527692
2014-06-30,1150,1138.5138865112722,0.5469577851775155,0.9742767124586447
2014-07-01,1151,1138.5459572917568,0.5930496527734833,0.9632224686362997
2014-07-02,1152,1138.5352988792627,0.6411762438446355,0.9619612328769872
2014-07-03,1153,1142.5218276738585,0.4989605869591179,0.6139914179060354
2014-07-07,1154,1142.9906031330795,0.5242569936628808,0.7626856709452309
2014-07-08,1155,1145.0213041976604,0.47517599058760207,0.6857785189757877
2014-07-09,1156,1145.0088246561484,0.5233893020881732,0.6035647769791985
2014-07-10,1157,1150.0285488079185,0.33197386628959674,0.6355277057082029
2014-07-11,1158,1148.8686753229,0.4348249846238148,0.6291678054118112
2014-07-14,1159,1148.9207745728993,0.4799631155762243,0.6394118900506054
2014-07-15,1160,1150.0184017716465,0.4753142013501669,0.6359265322981953
2014-07-16,1161,1150.0166286589788,0.523017682905772,0.6080664648214019
2014-07-17,1162,1161.99998573953,6.790699964247844e-07,0.9062084818388715
